cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,pred_linr,pred_logr
2000-06-19,1486.000000,-0.676300,0.246400,0.349000,0.280700,0.542800,0.329500,0.236900,0.124800,0.213300,0.092949,0.502381
2000-06-20,1475.950000,0.215500,0.387900,-0.062800,0.091600,0.088300,0.338600,0.184600,0.121600,0.034700,0.087913,0.503280
2000-06-21,1479.130000,-1.822000,-0.232500,0.330300,0.006800,0.116300,0.109400,0.320900,0.188400,0.132000,0.029833,0.466919
2000-06-22,1452.180100,-0.736800,-0.810900,-0.767400,-0.208400,-0.360800,-0.207800,-0.167500,0.052500,-0.036100,-0.033839,0.495325
2000-06-23,1441.480000,0.959400,-1.301100,-0.788300,-0.761200,-0.313300,-0.423300,-0.282700,-0.238000,-0.034200,0.066803,0.495351
2000-06-26,1455.310100,-0.327100,0.108100,-0.547700,-0.354100,-0.420200,-0.104100,-0.228400,-0.129800,-0.107000,0.095986,0.518140
2000-06-27,1450.550000,0.294400,0.312100,-0.037500,-0.492800,-0.349000,-0.404900,-0.135800,-0.240700,-0.151600,0.134169,0.512737
2000-06-28,1454.819900,-0.854400,-0.016900,0.305900,0.045500,-0.335100,-0.241900,-0.305400,-0.082400,-0.181700,-0.003553,0.492330
2000-06-29,1442.390000,0.846500,-0.281700,-0.297200,0.015700,-0.135100,-0.422500,-0.329800,-0.374300,-0.168000,0.038902,0.533246
2000-06-30,1454.600000,1.027100,-0.007600,0.093100,-0.012200,0.180800,0.027800,-0.241600,-0.183600,-0.239600,0.099496,0.516608
2000-07-03,1469.540000,-1.586200,0.928500,0.337100,0.326200,0.195700,0.321500,0.170700,-0.082500,-0.048900,0.128389,0.522083
2000-07-05,1446.230000,0.721900,-0.287100,0.087900,-0.147800,-0.059400,-0.104200,0.046700,-0.051200,-0.251800,0.043859,0.485786
2000-07-06,1456.670000,1.526100,-0.443300,0.047300,0.245100,0.025500,0.070100,0.013400,0.130600,0.034300,-0.036525,0.483117
2000-07-07,1478.900000,-0.221800,1.112900,0.213600,0.415300,0.499700,0.275300,0.277900,0.202400,0.285500,0.114292,0.530703
2000-07-10,1475.620000,0.356500,0.641400,0.666300,0.103800,0.286900,0.378400,0.203400,0.214700,0.154700,0.115375,0.484690
2000-07-11,1480.880000,0.813000,0.067000,0.545800,0.588100,0.154500,0.298400,0.375100,0.222600,0.230500,-0.034279,0.473050
2000-07-12,1492.920000,0.195600,0.581700,0.315100,0.611500,0.632200,0.264700,0.372000,0.429800,0.288700,0.009267,0.505138
2000-07-13,1495.840000,0.945300,0.500500,0.452400,0.284900,0.527600,0.558600,0.254700,0.349600,0.403400,0.098028,0.490996
2000-07-14,1509.980000,0.033800,0.567600,0.646800,0.574600,0.416900,0.596700,0.613500,0.341600,0.416200,0.046247,0.477230
2000-07-17,1510.490000,-1.108900,0.485000,0.389000,0.492700,0.465500,0.352300,0.515300,0.539900,0.306800,-0.003497,0.480819
2000-07-18,1493.740000,-0.788600,-0.540600,-0.046500,0.013600,0.171400,0.201700,0.141900,0.310500,0.354700,0.005758,0.472834
2000-07-19,1481.960000,0.918400,-0.958800,-0.624600,-0.231500,-0.146300,0.012000,0.060600,0.025600,0.188400,0.015252,0.486095
2000-07-20,1495.569900,-1.028400,0.061500,-0.333700,-0.240900,-0.003600,0.029500,0.140200,0.166800,0.124100,0.081795,0.500031
2000-07-21,1480.189900,-1.074200,-0.059500,-0.304000,-0.509100,-0.399200,-0.174400,-0.121600,-0.005800,0.034000,0.090491,0.495017
2000-07-24,1464.290000,0.695200,-1.062300,-0.398000,-0.497300,-0.623000,-0.511900,-0.302300,-0.239900,-0.123600,-0.005427,0.482259
2000-07-25,1474.470000,-1.495400,-0.194600,-0.477500,-0.126600,-0.260500,-0.405200,-0.341400,-0.179400,-0.137600,0.026726,0.526264
2000-07-26,1452.420000,-0.192800,-0.405500,-0.632400,-0.734900,-0.401000,-0.467000,-0.561500,-0.485600,-0.324900,0.149207,0.531555
2000-07-27,1449.620000,-2.050900,-0.856300,-0.335200,-0.523400,-0.627600,-0.366800,-0.428400,-0.516200,-0.453700,0.063908,0.497635
2000-07-28,1419.890000,0.770500,-1.133600,-1.262900,-0.766000,-0.830500,-0.865800,-0.606400,-0.630200,-0.685700,0.032685,0.531320
2000-07-31,1430.830000,0.508100,-0.659100,-0.502100,-0.758600,-0.463000,-0.567900,-0.636500,-0.438200,-0.478400,0.103503,0.516383
2000-08-01,1438.100000,0.041700,0.634700,-0.268600,-0.249500,-0.505800,-0.302200,-0.415500,-0.495000,-0.334700,0.146286,0.546736
2000-08-02,1438.700000,0.963400,0.273600,0.436700,-0.190700,-0.191200,-0.414500,-0.253300,-0.358700,-0.435800,0.099548,0.510844
2000-08-03,1452.560100,0.713900,0.500100,0.501900,0.567200,0.040900,0.001600,-0.217300,-0.101500,-0.212200,0.002345,0.516590
2000-08-04,1462.930100,1.120300,0.831100,0.570300,0.554200,0.595900,0.154000,0.104100,-0.100000,-0.010400,0.107512,0.533881
2000-08-07,1479.319900,0.235300,0.909500,0.924300,0.706600,0.666800,0.682900,0.293400,0.232500,0.037200,0.083227,0.496962
2000-08-08,1482.800000,-0.669700,0.670800,0.683400,0.750300,0.611000,0.593600,0.617700,0.285900,0.232700,0.043364,0.490107
2000-08-09,1472.870000,-0.856800,-0.218200,0.224100,0.344400,0.464900,0.395600,0.411100,0.454400,0.177800,-0.016043,0.469022
2000-08-10,1460.250000,0.793700,-0.768800,-0.431800,-0.045500,0.104500,0.244600,0.216100,0.251700,0.307700,0.006034,0.477672
2000-08-11,1471.840000,1.339800,-0.035100,-0.248800,-0.127000,0.120900,0.218300,0.322300,0.287900,0.311600,0.069636,0.487555
2000-08-14,1491.560100,-0.478000,1.056600,0.422500,0.148600,0.165900,0.323200,0.377800,0.449000,0.404600,0.090542,0.489505
2000-08-15,1484.430100,-0.308500,0.423100,0.543600,0.195700,0.022100,0.057700,0.207900,0.269900,0.344900,0.024576,0.479241
2000-08-16,1479.850000,1.096100,-0.395000,0.179800,0.330700,0.094500,-0.033300,0.005100,0.143100,0.205400,-0.046587,0.485980
2000-08-17,1496.069900,-0.290800,0.391100,0.101100,0.407100,0.482500,0.261100,0.128100,0.141500,0.248800,0.067006,0.519709
2000-08-18,1491.720000,0.520200,0.397300,0.163200,0.002700,0.267100,0.353000,0.181700,0.075300,0.093000,0.134208,0.502226
2000-08-21,1499.480000,-0.090000,0.114000,0.437500,0.252200,0.106300,0.309100,0.376700,0.224100,0.125000,0.022214,0.470136
2000-08-22,1498.130000,0.523300,0.213800,0.045900,0.305400,0.183500,0.073400,0.251800,0.318000,0.188900,-0.008501,0.494877
2000-08-23,1505.970000,0.155400,0.216000,0.316400,0.165100,0.348700,0.240100,0.137800,0.285700,0.340700,0.060101,0.490701
2000-08-24,1508.310100,-0.123300,0.337700,0.195700,0.276000,0.163100,0.316200,0.227900,0.140000,0.271000,0.062079,0.497685
2000-08-25,1506.450000,0.507200,0.015900,0.184000,0.115800,0.195900,0.115200,0.253200,0.183700,0.110500,0.037060,0.486335
2000-08-28,1514.090000,-0.280700,0.191400,0.179300,0.264500,0.193900,0.247700,0.171200,0.284900,0.219700,0.021111,0.489647
2000-08-29,1509.840000,-0.480200,0.112100,0.033800,0.064100,0.155200,0.114600,0.171900,0.114400,0.221700,0.066764,0.499211
2000-08-30,1502.590000,1.004300,-0.381800,-0.085300,-0.094800,-0.044800,0.049300,0.029500,0.090200,0.048200,0.029358,0.483973
2000-08-31,1517.680100,0.203600,0.259600,0.079200,0.185800,0.124100,0.129300,0.185000,0.150900,0.191400,0.046245,0.500122
2000-09-01,1520.770000,-0.900200,0.598300,0.240700,0.110400,0.189300,0.137400,0.139900,0.187300,0.156700,0.084446,0.503826
2000-09-05,1507.080000,-0.984000,-0.350100,0.098800,-0.045600,-0.092800,0.006900,-0.011600,0.009200,0.065800,0.029287,0.482958
2000-09-06,1492.250000,0.687600,-0.950900,-0.562600,-0.171300,-0.233300,-0.241300,-0.134400,-0.133000,-0.101000,-0.010888,0.497072
2000-09-07,1502.510000,-0.533100,-0.152600,-0.405600,-0.251900,-0.001100,-0.081100,-0.109700,-0.032700,-0.042700,0.086052,0.513519
2000-09-08,1494.500000,-0.350600,0.075100,-0.280200,-0.438100,-0.308400,-0.089500,-0.145600,-0.162600,-0.088100,0.127839,0.508757
2000-09-11,1489.260000,-0.488200,-0.444100,-0.066600,-0.298100,-0.420900,-0.315600,-0.126700,-0.171100,-0.183400,0.028520,0.486499
2000-09-12,1481.990000,0.197000,-0.421000,-0.459500,-0.171900,-0.336300,-0.432400,-0.340300,-0.171600,-0.206200,0.003574,0.514889
2000-09-13,1484.910000,-0.272100,-0.146600,-0.215200,-0.295800,-0.098500,-0.247800,-0.343100,-0.273700,-0.131100,0.108634,0.522550
2000-09-14,1480.870000,-1.017000,-0.037800,-0.188600,-0.229600,-0.291200,-0.127400,-0.251400,-0.334400,-0.273600,0.102544,0.516682
